id,name,full_name,birthday,height,weight
12015,Alfredo Simoes,Alfredo C. Simoes,,,
12016,Michael Foley,Michael Anthony Foley,1967-06-07 00:00:00,1.8,105
12017,Krynauw Otto,Krynauw Otto,1971-10-08 00:00:00,2.01,116
12018,Garry Pagel,Garry Louis Pagel,1966-09-17 00:00:00,1.88,117
12019,Inoke Afeaki,'Inoke Unga'anga Afeaki,1973-07-12 00:00:00,1.98,109
12020,Gilbert Bado,Gilbert Bado,1963-09-29 00:00:00,1.93,101
12021,Max Brito,Max Brito,1971-04-08 00:00:00,,
12022,Frederic Dupont,Frederic Dupont,1967-05-02 00:00:00,1.7,66
12023,Jean-Pascal Ezoua,Jean-Pascal Ezoua,1964-03-03 00:00:00,1.75,124
12024,Saili Fe'ao,Saili Fe'ao,,,
12025,Willie Lose,William Keith Lose,1967-07-22 00:00:00,,
12026,Akuila Mafi,Akuila Mafi,,,
12027,Patrice Pere,Patrice Pere,1969-02-14 00:00:00,1.96,101
12028,Djakaria Sanoko,Djakaria Sanoko,1964-05-04 00:00:00,1.93,114
12029,Unuoi Va'enuku,Unuoi Va'enuku,1976-04-05 00:00:00,,
12030,Simon Culhane,Simon David Culhane,1968-03-10 00:00:00,1.75,75
12031,Jonathan Humphreys,Jonathan Matthews Humphreys,1969-02-27 00:00:00,1.83,103
12032,Andrew Moore,Andrew Phillip Moore,1968-09-06 00:00:00,1.78,87
12033,Gareth Thomas,Gareth Thomas,1974-07-25 00:00:00,1.91,102
12034,Robbie Brink,Robert Andrew Brink,1971-07-21 00:00:00,1.96,112
12036,Marius Hurter,Marius Hofmeyr Hurter,1970-10-08 00:00:00,1.88,123
12037,Brendan Reidy,Brendan Philip Reidy,1968-09-13 00:00:00,1.85,108
12038,Mark Bennett,Anthony Mark Bennett,1968-01-26 00:00:00,1.88,96
12039,Greg Prosser,Gregory Prosser,1966-05-21 00:00:00,2.01,114
12040,Joe Roff,Joseph Ward Roff,1975-09-20 00:00:00,1.91,100
12041,Graham Dall,Graham F. Dall,1975-06-11 00:00:00,1.88,97
12042,Ian Elliot,Ian Elliot,1974-03-12 00:00:00,1.98,110
12043,Gareth Flockhart,Gareth Neil Flockhart,1972-05-11 00:00:00,1.91,109
12044,Hugh Gilmour,Hugh Ross Gilmour,1974-09-13 00:00:00,1.88,95
12045,Soumalia Kone,Soumalia Kone,1965-12-22 00:00:00,,
12046,Stuart Laing,Stuart R. Laing,1970-07-05 00:00:00,1.78,82
12047,Daniel Manu,Daniel Tai Manu,1970-06-04 00:00:00,1.96,114
12048,Chris Michaluk,Chris D. Michaluk,1970-06-11 00:00:00,1.96,104
12049,Stuart Paul,Stuart W. Paul,1970-03-07 00:00:00,,
12050,Daniel Quansah,Daniel Quansah,1966-11-24 00:00:00,,
12051,Kevin Troup,Kevin Troup,,,
12052,Fergus Wallace,Fergus Steve Wallace,1965-02-02 00:00:00,1.88,95
12054,Kazu Hamabe,Kazu Hamabe,1971-05-31 00:00:00,,
12055,Richard West,Richard John West,1971-03-20 00:00:00,2.08,127
12056,Albert Cigagna,Albert Cigagna,1960-09-25 00:00:00,1.85,94
12057,Manasa Bari,Manasa D. Bari,1974-05-20 00:00:00,1.83,89
12058,Billy Cavubati,Viliame Bose Cavubati,1970-07-21 00:00:00,1.8,144
12059,Hese Fakatou,Vaohingano Hesekaia Fakatou,1972-04-30 00:00:00,1.91,109
12060,Sonate Koli,Sonate Koli,,,
12062,Pita Tanginoa,Peter Lawrence Tanginoa,1973-12-09 00:00:00,1.83,95
12063,Manu Tuipulotu,Manu K. Tuipulotu,1972-08-07 00:00:00,1.88,104
12064,Paula Tuitavake,Paula Tuitavake,,,
12065,Semi Tulikifanga,Semisi Tulikifanga,,,
12066,Jone Waqabitu,Jonetani Waqabitu,1969-05-23 00:00:00,1.78,89
12067,Steve Merrick,Steven Paul Merrick,1968-11-22 00:00:00,,
12068,Richard Harry,Richard Lewis Lloyd Harry,1967-11-30 00:00:00,1.85,117
12069,Anton Oliver,Anton David Oliver,1975-09-09 00:00:00,1.85,99
12070,Vlok Cilliers,Nicolaas Vlok Cilliers,1968-03-26 00:00:00,1.75,77
12071,Gareth Jones,Gareth Huw Jones,1975-05-31 00:00:00,1.8,89
12072,Robbie Kempson,Robert Bruce Kempson,1974-02-23 00:00:00,1.83,104
12073,Christian Loader,Christian David Loader,1973-10-26 00:00:00,1.78,117
12074,Andy Moore,Andrew Paul Moore,1974-01-25 00:00:00,2.01,112
12075,Gary Teichmann,Gary Hamilton Teichmann,1967-01-09 00:00:00,1.96,99
12076,Matt Alexander,Matt Alexander,1966-12-05 00:00:00,1.83,83
12077,Nick Clapinson,Nicholas Paul Clapinson,1970-08-26 00:00:00,,
12078,Mike Fabling,Mike Fabling,1966-02-26 00:00:00,1.83,82
12079,Aaron Freeman,Aaron Michael Freeman,1973-08-23 00:00:00,2.06,120
12080,Jon Holtzman,Jonathan Randall Holtzman,1971-05-15 00:00:00,1.88,106
12081,Ray Lehner,Raymond Paul Lehner,1972-03-13 00:00:00,1.85,109
12082,Pat Malloy,Pat Malloy,1970-10-01 00:00:00,2.01,115
12083,David Penney,David Nelson Penney,1970-06-04 00:00:00,1.83,112
12084,Joe Santos,Joe Santos,1968-01-31 00:00:00,1.83,86
12087,Jose Luna,Jose M. Luna,1971-11-08 00:00:00,1.75,82
12088,Roberto Petti,Roberto Petti,,,
12089,Omar Portillo,Omar Portillo,,,
12090,Martin Sugasti,Martin Sugasti,1967-10-09 00:00:00,,
12093,Diego Nairac,Diego Nairac,,,
12094,Olivier Azam,Olivier Patrice Cyrille Azam,1974-10-21 00:00:00,1.85,119
12095,Vasile Besarau,Vasile Besarau,,,
12096,Thomas Castaignede,Thomas Castaignede,1975-01-21 00:00:00,1.75,83
12097,Richard Dourthe,Richard Dourthe,1974-12-13 00:00:00,1.85,99
12098,Alain Hyardet,Alain Hyardet,1965-11-28 00:00:00,1.75,80
12099,Christophe Juillet,Christophe Juillet,1969-03-20 00:00:00,1.91,114
12100,Marc Lievremont,Marc Lievremont,1968-10-28 00:00:00,1.83,89
12101,Tiberiu Luca,Tiberiu Luca,,,
12102,Valentin Maftei,Valentin Dimian Maftei,1974-09-26 00:00:00,1.85,84
12103,Fabio Roselli,Fabio Roselli,1971-04-13 00:00:00,1.75,75
12104,Adrian Salageanu,Adrian A. Salageanu,1967-07-01 00:00:00,1.85,124
12105,Franck Tournaire,Franck Tournaire,1972-12-04 00:00:00,1.83,111
12106,Paata Dzotsenidze,Paata Dzotsenidze,,,
12107,Kakha Kobakhidze,Kakhaber Kobakhidze,,,
12108,Patrick Arlettaz,Patrick Arlettaz,1972-04-04 00:00:00,1.83,84
12109,Constantin Dragnea,Constantin Dragnea,1975-06-17 00:00:00,1.78,77
12110,Marius Florescu,Marius Marin Florescu,,,
12111,Fabien Pelous,Fabien Pelous,1973-12-07 00:00:00,1.98,109
12112,Virgil Popisteanu,Virgil Popisteanu,1967-03-15 00:00:00,1.63,73
12113,Margarit Radoi,Margarit Radoi,1970-10-03 00:00:00,1.78,94
12114,Carlo Caione,Carlo Caione,1973-02-18 00:00:00,1.88,95
12115,Radu Fugigi,Radu Fugigi,1973-11-29 00:00:00,1.75,79
12117,Liam Barry,Liam John Barry,1971-03-15 00:00:00,1.93,104
12118,Justin Marshall,Justin Warren Marshall,1973-08-05 00:00:00,1.78,93
12119,Matteo Piovene,Matteo Piovene,1973-07-01 00:00:00,1.88,86
12120,Todd Blackadder,Todd Julian Blackadder,1971-09-20 00:00:00,1.93,114
12121,Christophe Lamaison,Christophe Lamaison,1971-04-08 00:00:00,1.8,89
12122,Craig Quinnell,Jonathan Craig Quinnell,1975-07-09 00:00:00,1.98,129
12123,Greg Smith,Gregory James Smith,1974-07-14 00:00:00,1.91,101
12124,Tomasi Tamanivalu,Tomasi Tamanivalu,,,
12125,Nicola Mazzucato,Nicola Mazzucato,1975-10-27 00:00:00,1.88,94
12126,Willie Meyer,William Meyer,1967-11-06 00:00:00,1.85,113
12127,Toks van der Linde,Albert van der Linde,1969-12-30 00:00:00,1.96,124
12128,Federico Williams,Federico Williams,1966-01-27 00:00:00,1.91,92
12129,Steve Brotherstone,Steven James Brotherstone,1971-04-16 00:00:00,1.83,103
12130,Allen Clarke,Allen Thomas Hartley Clarke,1967-07-29 00:00:00,1.75,88
12131,Jeremy Davidson,Jeremy William Davidson,1974-04-28 00:00:00,1.98,114
12132,Neil Doak,Neil George Doak,1972-06-21 00:00:00,1.73,84
12133,Joe Filemu,Joe A. Filemu,1974-07-16 00:00:00,1.78,89
12135,Henry Hurley,Henry Dennis Hurley,1965-12-28 00:00:00,1.78,111
12136,Sean McCahill,Sean A. McCahill,1968-10-23 00:00:00,1.78,82
12137,Veli Patu,Happy Valley Patu,1967-06-23 00:00:00,,
12138,Mark Regan,Mark Peter Regan,1972-01-28 00:00:00,1.78,96
12139,Chris Saverimutto,Christian Lingard Saverimutto,1971-08-08 00:00:00,1.73,82
12140,Stephen Smith,Stephen John Smith,1973-03-25 00:00:00,,
12141,Carlos Spencer,Carlos James Spencer,1975-10-14 00:00:00,1.85,97
12142,Alex Telea,Alex T. Telea,1972-03-25 00:00:00,1.78,89
12143,Zurab Rekhviashvili,Zurab Rekhviashvili,,,
12144,Beso Tepnadze,Beso Tepnadze,,,
12145,Paul Grayson,Paul James Grayson,1971-05-30 00:00:00,1.8,88
12146,Victor Costello,Victor Carton Patrick Costello,1970-10-23 00:00:00,1.96,121
12147,Malakai Delai,Vilimoni Malakai Delai,1968-09-30 00:00:00,1.7,79
12148,Luke Gross,Luke Gross,1969-11-21 00:00:00,2.06,124
12149,Kurt McQuilkin,Kurt Peter McQuilkin,1966-04-06 00:00:00,1.78,88
12150,Joe Rissone,Joe Rissone,1966-11-06 00:00:00,1.8,115
12151,Jason Walker,Jason Walker,1969-10-05 00:00:00,1.83,97
12152,Leigh Davies,Leigh Barry Davies,1976-02-20 00:00:00,1.83,98
12153,Giampiero de Carli,Giampiero de Carli,1970-03-17 00:00:00,1.83,111
12154,Gwyn Jones,Rhodri Gwyn Jones,1972-10-05 00:00:00,1.83,95
12155,Andrew Lewis,Andrew Leighton Paul Lewis,1973-06-13 00:00:00,1.78,104
12156,Arwel Thomas,Arwel Camber Thomas,1974-11-08 00:00:00,1.75,76
12157,Tommaso Visentin,Tommaso Visentin,1974-03-30 00:00:00,1.8,84
12158,Matthew Wintle,Matthew Edward Wintle,1972-02-12 00:00:00,1.83,92
12159,Richard Castel,Richard Castel,1972-12-31 00:00:00,1.88,97
12160,Scott Murray,Scott Murray,1976-01-15 00:00:00,2.01,112
12161,Michel Perie,Michel Perie,1969-09-20 00:00:00,1.85,107
12162,Jon Sleightholme,Jonathan Mark Sleightholme,1972-08-05 00:00:00,1.8,92
12163,Stephane Glas,Stephane Glas,1973-11-12 00:00:00,1.78,86
12164,Sylvain Dispagne,Sylvain Dispagne,1968-02-08 00:00:00,1.96,103
12165,David Humphreys,David George Humphreys,1971-09-10 00:00:00,1.78,85
12166,Garath Archer,Garath Stuart Archer,1974-12-15 00:00:00,1.98,114
12167,Simone Babbo,Simone Babbo,1973-01-25 00:00:00,1.8,89
12168,Jose Pedro Costa,Jose Pedro Costa,,,
12169,Eric Galvao,Eric Galvao,,,
12171,Andrea Gritti,Andrea Gritti,1974-05-28 00:00:00,1.98,105
12172,Gianluca Guidi,Gianluca Guidi,1968-02-02 00:00:00,1.8,79
12173,Rohan Hoffman,P.Rohan Hoffman,1972-01-14 00:00:00,1.88,87
12174,Simon Mason,Simon John (Peter) Mason,1973-10-22 00:00:00,1.85,90
12175,Piergiorgi Menapace,Piergiorgio Menapace,1971-08-22 00:00:00,1.88,109
12176,Riccardo Piovan,Riccardo Piovan,1974-09-21 00:00:00,1.91,99
12177,Luis Pissarra,Luis Eduardo Pissarra,1975-10-05 00:00:00,1.7,75
12178,Nuno Gomes,Nuno Maria Vilar Gomes,,,
12179,Pedro Fonseca,Pedro Fonseca,1973-11-08 00:00:00,1.75,105
12180,Raphael Ibanez,Raphael Ibanez,1973-02-17 00:00:00,1.8,101
12181,Alexandre Marques,Alexandre Marques,,,
12184,Akvsenti Giorgadze,Akvsenti Giorgadze,1976-06-04 00:00:00,1.78,113
12185,Sandro Sakandelidze,Sandro Sakandelidze,,,
12186,Miguel Portela de Morais,Miguel Portela de Morais,1974-03-04 00:00:00,1.85,87
12187,Lucian Sirbu,Lucian Mihai Sirbu,1976-10-16 00:00:00,1.83,86
12188,A. Stanca,A. Stanca,,,
12189,Eugen Apjok,Eugen Apjok,1972-04-15 00:00:00,1.85,91
12191,Gabriel Brezoianu,Gabriel Brezoianu,1977-01-18 00:00:00,1.75,86
12192,George Chiriac,George Chiriac,1979-10-30 00:00:00,1.91,95
12193,Mihaita Dragomir,Mihaita Auras Dragomir,1973-04-07 00:00:00,1.88,103
12194,Herve Guiraud,Herve Guiraud,1966-11-25 00:00:00,1.75,89
12195,Daniel Iacob,Daniel Iacob,,,
12196,Jean-Louis Jordana,Jean-Louis Jordana,1968-11-07 00:00:00,1.85,103
12197,Thierry Labrousse,Thierry Labrousse,1970-05-04 00:00:00,1.93,107
12198,Vasile Lucaci,Vasile Ioan Lucaci,1969-01-05 00:00:00,,
12199,Alex Manta,Alexandru Manta,1977-06-07 00:00:00,1.91,113
12200,Hugues Miorin,Hugues Miorin,1968-10-30 00:00:00,1.91,103
12201,Petre Mitu,Petre Mitu,1977-03-22 00:00:00,1.75,86
12202,Sergiu Mocanu,Sergio Mocanu,1976-04-05 00:00:00,1.8,110
12203,Christophe Moni,Christophe Moni,1972-01-15 00:00:00,1.88,98
12204,Cristian Pingert,Cristian Pingert,,,
12205,Erdinci Septar,Erdinci Septar,1973-02-12 00:00:00,1.93,104
12206,Karoly Suiogan,Karoly Suiogan,,,
12207,Dorin Talaba,Dorin Talaba,1974-01-25 00:00:00,,
12208,Mihai Ungur,Mihai Ungur,,,
12209,David Venditti,David Venditti,1973-06-01 00:00:00,1.88,101
12210,Joao Diogo Marques,Joao Diogo Marques,,,
12212,David Bickle,David John Bickle,1970-08-21 00:00:00,,
12213,Rob Card,Robert J.G. Card,1975-08-07 00:00:00,,
12214,Alan Clark,Alan Clark,,,
12215,Duane Davis,Duane Davis,,,
12216,Rob Grindlay,Robert Murray Grindlay,1967-08-22 00:00:00,1.91,108
12217,Takeomi Ito,Takeomi Ito,1971-04-11 00:00:00,1.85,91
12218,Andrew McCormick,Andrew Fergus McCormick,1967-02-05 00:00:00,1.85,92
12219,Rick Muik,Richard Muik,,,
12220,Toshikazu Nakamichi,Toshikazu Nakamichi,1971-07-16 00:00:00,1.75,101
12221,Rob Santos,Robert Santos,,1.8,88
12222,Mark Solomon,Mark Solomon,1970-05-20 00:00:00,1.88,99
12223,Cliff Vogl,Clifton Vogl,1969-01-04 00:00:00,1.88,108
12224,Yasunori Watanabe,Yasunori Watanabe,1974-06-02 00:00:00,1.93,105
12225,Osami Yatsuhashi,Osami Yatsuhashi,1974-04-02 00:00:00,1.75,89
12226,Jim Yeganegi,Jim Yeganegi,,,
12227,Vasile Nedelcu,Vasile Nedelcu,1970-05-15 00:00:00,1.98,102
12228,Richard Bice,Richard Andrew Rowe Bice,1968-03-01 00:00:00,1.91,120
12229,Jason Hall,Jason Carl Jermyn Hall,1968-10-24 00:00:00,1.8,83
12231,Kenji Sato,Kenji Sato,1972-09-25 00:00:00,1.93,103
12232,Warren Warner,Warren Warner,1971-09-30 00:00:00,1.8,87
12233,Mose David,Mose David,1971-06-02 00:00:00,1.96,108
12234,Nicola de Meneghi,Nicola de Meneghi,1972-01-07 00:00:00,1.85,108
12235,Vittorio Golfetti,Vittorio Golfetti,1971-08-02 00:00:00,1.85,111
12236,Paolo Pellarini,Paolo Pellarini,1972-02-28 00:00:00,1.96,110
12237,Tommaso Ravasini,Tommaso Ravasini,1971-10-30 00:00:00,1.8,88
12238,Marco Rivaro,Marco Gilverto Rivaro,1973-09-02 00:00:00,1.78,87
12239,Pierpaolo Rotilio,Pierpaolo Rotilio,1974-06-05 00:00:00,1.88,94
12240,Pietro Scanziani,Pietro Scanziani,1972-01-24 00:00:00,1.83,78
12241,Alessandro Tanzi,Alessandro Tanzi,1973-04-18 00:00:00,1.83,85
12242,Federico dalla Nora,Federico dalla Nora,1970-11-07 00:00:00,1.7,74
12244,Leandro Manteri,Leandro Manteri,1968-09-30 00:00:00,1.8,85
12245,Andrea Muraro,Andrea Muraro,1971-08-10 00:00:00,1.85,109
12247,Massimiliano Perziano,Massimiliano Perziano,1973-01-01 00:00:00,1.83,78
12248,Roberto Rampazzo,Roberto Rampazzo,1972-12-02 00:00:00,1.85,101
12249,Tony Healy,Anthony Robert Arthur Healy,1969-07-17 00:00:00,1.98,114
12250,Murray Wilson,Murray John Wilson,,,
12251,Christian Cullen,Christian Mathias Cullen,1976-02-12 00:00:00,1.78,88
12252,Terry Fanolua,Terry Laauli Fanolua,1974-07-03 00:00:00,1.83,93
12253,Scott McLeod,Scott James McLeod,1973-02-28 00:00:00,1.91,98
12254,Pablo Bouza,Pablo Bouza,1973-05-09 00:00:00,1.93,99
12255,Brent Edwards,Brent Edwards,1969-11-18 00:00:00,1.83,87
12257,Alec Parker,Alec Parker,1974-04-10 00:00:00,1.98,106
12258,Mauricio Reggiardo,Mauricio Horacio Reggiardo,1970-02-22 00:00:00,1.91,120
12259,Gustavo Rivero,Gustavo Rivero,,,
12260,Facundo Soler,Facundo Soler,1973-05-04 00:00:00,1.85,91
12262,Scott Armstrong,Scott Armstrong,,,
12263,Marco Caputo,Marco Gabrielle Caputo,1971-05-12 00:00:00,1.8,104
12264,Owen Finegan,Owen Desmond Anthony Finegan,1972-04-22 00:00:00,2.01,119
12265,Stephen Larkham,Stephen James Larkham,1974-05-29 00:00:00,1.91,87
12266,Kyle Nichols,Kyle Nichols,1975-02-03 00:00:00,1.85,92
12267,Sam Payne,Samuel John Payne,1971-11-11 00:00:00,1.75,79
12268,Mike Voyle,Michael John Voyle,1970-01-03 00:00:00,1.98,107
12269,Kevin Dalzell,Kevin Dalzell,1974-01-25 00:00:00,1.73,77
12270,Tim Kluempers,Tim Kluempers,1968-01-10 00:00:00,1.78,113
12271,Lenny Sanft,Lenny Sanft,1969-03-28 00:00:00,1.73,88
12272,Shuji Shimizu,Shuji Shimizu,1971-03-22 00:00:00,1.78,101
12273,Adrian Cashmore,Adrian Richard Cashmore,1973-07-25 00:00:00,1.85,89
12274,Dafydd James,Dafydd Rhys James,1975-07-24 00:00:00,1.93,98
12275,Julian Legora,Julian Legora,1973-05-04 00:00:00,1.83,84
12276,Martin Palou,Martin Palou,1968-11-30 00:00:00,,
12277,Barry Stewart,Barry Douglas Stewart,1975-06-03 00:00:00,1.88,113
12278,Ben Tune,Benjamin Norman Tune,1976-12-28 00:00:00,1.85,95
12279,Mark Bell,Mark Douglas Bell,1968-09-05 00:00:00,1.8,105
12280,Andrew Blades,Andrew Thomas Blades,1967-06-04 00:00:00,1.75,110
12281,Brendan Cannon,Brendan Joseph Cannon,1973-04-05 00:00:00,1.88,107
12282,Dennis Clarke,Dennis N. Clarke,1968-09-20 00:00:00,,
12283,Andrew Heath,Andrew Duncan Heath,1969-10-22 00:00:00,1.85,117
12284,Jared Hopkins,Jared Hopkins,,,
12285,Bill LeClerc,P.William LeClerc,1961-09-20 00:00:00,1.85,99
12286,Jeff Tomlinson,Jeff B. Tomlinson,1969-11-01 00:00:00,1.91,100
12288,Johan Ackermann,Johan Nicholaas Ackermann,1970-06-03 00:00:00,1.98,110
12289,Mark Black,Mark G. Black,,,
12290,Nicky Little,Nick Tyrone Little,1976-09-13 00:00:00,1.83,95
12291,Justin Swart,Justin Stefan Swart,1972-07-23 00:00:00,1.85,93
12292,Aisea Tuilevu Kurimudu,Aisea Tuilevu Kurimudu,1972-07-13 00:00:00,1.85,89
12293,Alfie Uluinayau,Alfred Beranaliva Uluinayau,1970-02-20 00:00:00,1.75,87
12294,Danie van Schalkwyk,Daniel van Schalkwyk,1975-02-01 00:00:00,1.88,88
12295,Kazuyuki Matsuno,Kazuyuki Matsuno,1969-07-30 00:00:00,1.73,95
12296,Michael Rarere,Michael Rarere,,,
12297,Onehunga Matauiau Esau,Onehunga Matauiau Esau,1975-11-09 00:00:00,1.8,96
12298,Sene Ta'ala,Laifa Sene Ta'ala,1973-10-20 00:00:00,1.93,117
12299,Fa'avaivai Tanoa'i,Fa'avaivai Tanoa'i,1974-08-18 00:00:00,,
12300,Sunia Nasilasila,Sunia Nasilasila,,,
12301,Loni Katoa,Loni Katoa,1967-08-03 00:00:00,,
12303,Etu Manu,Etaute Manu,1969-09-09 00:00:00,1.78,86
12304,Fepikou Tatafu,Fepikou Tatafu,1975-03-02 00:00:00,1.85,89
12305,Ngalu Taufo'ou,Ngalusele Taufo'ou,1969-01-15 00:00:00,1.83,115
12306,Josh Taumalolo,Siua Taumalolo,1976-07-08 00:00:00,1.78,96
12307,Gustavo Tonga,Kusitafu Tonga,1973-04-02 00:00:00,1.85,92
12308,Dawie Theron,David Francois Theron,1966-09-15 00:00:00,1.91,119
12309,Henry Tromp,Henry Tromp,1966-12-29 00:00:00,1.85,105
12310,John Welborn,John Paul Welborn,1970-09-08 00:00:00,1.96,118
12311,Andrew Blowers,Andrew Francis Blowers,1975-03-27 00:00:00,1.96,106
12312,Joggie Viljoen,Roelof Viljoen,1976-07-22 00:00:00,1.73,83
12313,Wayne Fyvie,Wayne Fyvie,1972-03-28 00:00:00,1.93,96
12314,Andre Snyman,Andries Hendrik Snyman,1974-02-02 00:00:00,1.88,102
12315,Andre Venter,Andre Gerhardus Venter,1970-11-14 00:00:00,1.96,103
12316,Kingsley Jones,Philip Kingsley Brian Jones,1969-06-19 00:00:00,1.83,93
12317,Martyn Williams,Martyn Elwyn Williams,1975-09-01 00:00:00,1.85,96
12318,Glenn Taylor,Glenn Lyndon Taylor,1970-09-23 00:00:00,1.98,107
12319,Octavio Bartolucci,Octavio Bartolucci,1975-03-08 00:00:00,1.96,89
12320,Scott Bryan,Scott Bryan,1969-06-10 00:00:00,1.88,92
12321,Ignacio Fernandez Lobbe,Carlos Ignacio Fernandez Lobbe,1974-11-20 00:00:00,1.96,110
12322,Juan Grobler,Juan Grobler,1973-07-07 00:00:00,1.83,92
12323,Joe Haley,Joe Haley,1975-02-13 00:00:00,1.78,89
12324,Scott Hendry,Scott Hendry,1969-12-29 00:00:00,,
12325,Leandro Lobrauco,Leandro Lobrauco,1974-11-03 00:00:00,1.73,74
12326,Brian Mosychuck,Brian Mosychuck,1966-02-09 00:00:00,,
12327,Jason Penaluna,Jason Penaluna,1973-10-11 00:00:00,1.78,79
12328,Gonzalo Quesada,Gonzalo Quesada,1974-05-02 00:00:00,1.83,87
12329,Martin Scelzo,Martin Alejandro Scelzo,1976-02-05 00:00:00,1.91,125
12330,Mike Schmid,Mike Schmid,1969-11-28 00:00:00,1.91,102
12331,Eduardo Simone,Eduardo Simone,1974-10-16 00:00:00,1.83,88
12332,Roberto Travaglini,Roberto Travaglini,1974-04-06 00:00:00,1.91,97
12333,Federico Werner,Federico Werner,1973-11-11 00:00:00,1.8,102
12334,Diego Giannantonio,Diego Giannantonio,1973-01-03 00:00:00,1.85,90
12335,Mario Ledesma Arocena,Mario Ezequiel Ledesma Arocena,1973-05-17 00:00:00,1.8,107
12336,Bob Lockrem,Robert Lockrem,,,
12337,Brian McCarthy,Brian William McCarthy,1969-09-15 00:00:00,1.93,115
12338,Jose Orengo,Jose Ramon Orengo,1976-04-26 00:00:00,1.75,85
12339,Tomas Solari,Tomas Solari,1976-01-14 00:00:00,1.85,87
12340,Dave Hodges,David Todd Hodges,1968-09-15 00:00:00,1.93,105
12342,Giorgi Buguianishvili,Giorgi Buguianishvili,,,
12343,Grigol Labadze,Grigol Labadze,1973-09-21 00:00:00,1.96,96
12344,Colin Charvis,Colin Lloyd Charvis,1972-12-27 00:00:00,1.91,115
12345,Thomas Lievremont,Thomas Lievremont,1973-11-06 00:00:00,1.88,104
12346,Olivier Sourgens,Olivier Sourgens,1972-01-17 00:00:00,1.83,124
12347,Apenisa Naevo,Apenisa Naevo,1973-02-24 00:00:00,1.96,104
12348,A. Naqicu,A. Naqicu,,,
12350,Hamish Bowden,Hamish Bowden,,,
12351,Paul Dingley,Paul Dingley,,,
12352,Leighton Duley,Leighton Duley,1959-08-31 00:00:00,1.78,93
12354,Chris Jones,Chris Jones,,,
12355,Ben Kefford,Ben Kefford,,,
12357,Setoki Niqara,Setoki Niqara,1971-04-10 00:00:00,1.8,109
12358,Niko Qoro,Niko Qoro,1969-09-09 00:00:00,1.85,114
12359,Brett Shuttleworth,Brett Shuttleworth,,,
12361,Jone Vakaloloma,Jone Baravilala Vakaloloma,1968-11-24 00:00:00,,
12362,Ilaitia Vuiyasawa,Iliatia Vuiyasawa,,,
12365,Andrea Barattin,Andrea Barattin,1972-05-11 00:00:00,1.91,110
12366,Brett Robinson,Brett John Robinson,1970-01-24 00:00:00,1.88,100
12368,Errol Brain,Errol Fraser Brain,1968-07-21 00:00:00,1.91,106
12369,Tony Brown,Tony Eion Brown,1975-01-17 00:00:00,1.78,84
12370,Jarrod Cunningham,Jarrod Brent Cunningham,1968-09-07 00:00:00,1.83,92
12371,Milton Going,Milton Rex Going,1973-11-19 00:00:00,1.83,90
12372,Dion Mathews,Dion Te Iriwhero Mathews,1972-07-06 00:00:00,1.78,84
12373,Deon Muir,Deon David Muir,1973-05-13 00:00:00,1.88,105
12374,Moses Rauluni,Mosese Nasau Rauluni,1975-06-27 00:00:00,1.78,85
12375,Dallas Seymour,Dallas James Seymour,1967-08-19 00:00:00,1.83,95
12376,Dion Waller,Dion Alan George Waller,1974-01-06 00:00:00,1.98,107
12379,Norm Berryman,Norman Rangi Berryman,1973-04-15 00:00:00,1.88,107
12380,Graham Ellis,David Graham Ellis,1965-04-06 00:00:00,1.83,102
12381,Takayuki Fuji,Takayuki Fuji,1971-08-16 00:00:00,1.75,99
12382,Hitoshi Kawashima,Hitoshi Kawashima,,,
12383,Daisuke Ohata,Daisuke Ohata,1975-11-11 00:00:00,1.75,84
12384,Hiroyuki Tanuma,Hiroyuki Tanuma,1973-05-24 00:00:00,1.93,94
12385,Miguel Barbosa,Miguel Barbosa,,,
12386,Marcelo d'Orey Branco,Marcelo Rui Dias d'Orey Branco,1976-03-07 00:00:00,1.96,130
12387,Alcino Silva,Alcino Silva,,,
12388,Zak Feau'nati,Isaac Malaetia Feau'nati,1973-07-23 00:00:00,1.88,117
12389,Rob Henderson,Robert Alexander James Henderson,1972-10-27 00:00:00,1.85,92
12390,Mark McDermott,Mark Anthony McDermott,1971-06-10 00:00:00,1.78,99
12391,Stephen McIvor,Stephen Charles McIvor,1969-02-05 00:00:00,1.75,84
12392,Afato So'oalo,Afato So'oalo,1974-01-05 00:00:00,1.75,87
12393,James Topping,James Andrew Topping,1974-12-18 00:00:00,1.8,95
12394,Earl Va'a,Earl Valentino Va'a,1972-05-01 00:00:00,1.68,78
12396,Adedayo Adebayo,Adedayo Adeyemi Adebayo,1970-11-30 00:00:00,1.75,92
12398,Martin Corry,Martin Edward Corry,1973-10-12 00:00:00,1.96,112
12399,Dominic Crotty,Dominic Joseph Crotty,1974-07-26 00:00:00,1.85,89
12401,Andy Gomarsall,Andrew Charles Thomas Gomarsall,1974-07-24 00:00:00,1.78,86
12706,John McWeeney,John Paul James McWeeney,1976-05-26 00:00:00,1.91,101
12402,Phil Greening,Philip Bradley Thomas Greening,1975-10-03 00:00:00,1.78,105
12403,Rob Hardwick,Robin John Kieren Hardwick,1969-03-29 00:00:00,1.8,118
12404,Alex King,Alexander David King,1975-01-17 00:00:00,1.83,91
